kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
7983117,K03214.02,,298.67377,0.0,19h54m41.70s,43.795479,0.0,+43d47m43.7s,12.494,,11.974,,11.809,,11.737,,10.865,0.027,10.617,0.036,10.521,0.025,12.014,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,52.0,3.4429305,8.410982,0.204,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.291,0.3469,Mandel and Agol (2002 ApJ 580 171),12.1,,,138.4988,0.0162,-0.0162,0.0,,,,,,1.35,0.27,-0.43,0.1746,,,0.935,0.043,-0.651,8.273,0.545,-0.545,,,,37.7,3.4,-3.4,25.0901574,0.0004822,-0.0004822,0.006937,5.5e-05,-0.001504,8.73,4.3,-4.3,83.86,,,852.0,,,6033.0,183.0,-183.0,3.985,0.266,-0.114,-0.1,0.3,-0.3,1.788,0.351,-0.571,1.127,0.189,-0.172,,,,q1_q17_dr25_stellar,0.0,19.911667,3.5e-05,43.79507,0.00028,3.2,1.4,-1.47,1.0,-0.000131,5.6e-05,5.8e-05,4.1e-05,-0.5,1.7,-0.2,1.0,0.5,1.8,-0.4,1.7,-0.1,1.2,0.4,1.8,CENT_FEW_MEAS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,007/007983/007983117/dv/kplr007983117-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454971.499,0.0162,-0.0162,007/007983/007983117/dv/kplr007983117-20160209194854_dvr.pdf,0,0,0,0,124.33,76.2,-73.41,0.02001,0.37584,-0.01547,LS+MCMC,1.0
9966219,K03401.02,,297.47839,0.0,19h49m54.81s,46.81575,0.0,+46d48m56.7s,14.899,,14.348,,14.169,,14.089,,13.2,0.022,12.816,0.021,12.732,0.024,14.388,,cumulative,Done,,CANDIDATE,CANDIDATE,2,,,,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2851,0.3579,Mandel and Agol (2002 ApJ 580 171),10.8,,,327.7185,0.0385,-0.0385,0.0,,,,,,2.2,0.75,-0.35,0.9045,,,0.6133,0.0169,-0.4804,10.84,1.5,-1.5,,,,386.4,39.6,-39.6,326.6708,0.01608,-0.01608,0.018788,0.004887,-0.001519,187.3,73.5,-73.5,89.95,,,283.0,,,5896.0,162.0,-169.0,4.343,0.138,-0.232,-0.22,0.29,-0.28,1.072,0.368,-0.172,0.924,0.138,-0.089,,,,stellar_q1_q16,0.0,19.831853,3.2e-05,46.81496,0.00032,-1.4,1.2,-2.8,1.2,0.00024,0.00049,0.00121,0.00049,-1.2,1.2,0.12,0.17,1.2,1.2,-1.4,1.1,0.02,0.22,1.4,1.1,,2018-08-16 00:00:00,1.0,q1_q16_tce,009/009966/009966219/dv/kplr009966219-001-20130826182306_dvs.pdf,q1_q17_dr25_sup_koi,q1_q16_koi,2455160.718,0.0385,-0.0385,009/009966/009966219/dv/kplr009966219-20130815195353_dvr.pdf,0,0,0,0,1.52,1.54,-0.57,1.16436,0.91415,-0.60823,MCMC,
11974540,K00129.02,,297.00943,0.0,19h48m02.26s,50.372318,0.0,+50d22m20.3s,13.484,,13.17,,13.113,,13.089,,12.269,0.025,12.042,0.025,12.034,0.025,13.224,,cumulative,Done,,CANDIDATE,CANDIDATE,2,,,,,,,,,,,,,,221.7556468,,,,,,,,,,,,,,,,,,2.71,,,,,,,,,143.21109362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.084,19.800584,4.9e-05,50.37239,0.00047,-1.5,1.7,0.2,1.7,0.0004,0.00036,-3e-05,0.00036,-0.7,1.0,-1.0,2.5,1.2,2.4,-0.5,1.0,-1.2,2.4,1.3,2.4,,2018-08-16 00:00:00,2.0,q1_q16_tce,011/011974/011974540/dv/kplr011974540-002-20130826182306_dvs.pdf,q1_q17_dr25_sup_koi,q1_q16_koi,2455054.756,,,011/011974/011974540/dv/kplr011974540-20130815195353_dvr.pdf,0,0,0,0,,,,,,,none,
7219825,K00238.03,,296.99863,0.0,19h47m59.67s,42.78196,0.0,+42d46m55.1s,14.458,,14.013,,13.891,,13.819,,12.982,0.023,12.725,0.024,12.655,0.025,14.061,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,3,4.0,8.69035,11.866336,0.0616,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2916,0.3447,Mandel and Agol (2002 ApJ 580 171),13.0,,,256.5011,0.0258,-0.0258,0.0,,,,,,1.96,0.33,-0.29,1.0009,,,0.055,0.409,-0.055,14.083,0.744,-0.744,,,,260.6,20.5,-20.5,362.97828,0.01599,-0.01599,0.014788,0.000725,-0.000757,199.5,54.5,-54.5,89.98,,,296.0,,,6086.0,133.0,-133.0,4.274,0.137,-0.112,-0.16,0.2,-0.15,1.216,0.199,-0.179,1.013,0.096,-0.064,,,,q1_q17_dr25_stellar,0.586,19.799927,3.6e-05,42.78184,0.00037,0.7,1.4,-0.4,1.3,-0.00025,0.0004,0.00013,0.00037,-0.7,1.9,-0.12,0.66,0.7,1.9,-0.8,2.3,0.06,0.6,0.8,2.3,CENT_FEW_DIFFS,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,007/007219/007219825/dv/kplr007219825-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455089.501,0.0258,-0.0258,007/007219/007219825/dv/kplr007219825-20160209194854_dvr.pdf,0,0,0,0,1.81,0.87,-0.6,1.14041,0.62321,-0.47342,LS+MCMC,0.784
9958962,K00593.04,,294.98914,0.0,19h39m57.39s,46.838329,0.0,+46d50m18.0s,15.433,,14.889,,14.754,,14.666,,13.814,0.041,13.412,,13.448,0.044,14.957,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,4,5.0,6.88854,11.145759,0.5911,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,Mandel and Agol (2002 ApJ 580 171),12.0,,,168.3047,0.0307,-0.0307,0.0,,,,,,2.68,0.83,-0.28,0.7718,,,0.814,0.141,-0.575,9.72,0.627,-0.627,,,,605.8,54.0,-54.0,240.192808,0.008989,-0.008989,0.025124,0.005093,-0.003003,117.7,56.4,-56.4,89.6,,,298.0,,,6004.0,181.0,-199.0,4.484,0.052,-0.208,-0.02,0.25,-0.3,0.977,0.302,-0.101,1.061,0.134,-0.134,,,,q1_q17_dr25_stellar,0.112,19.665946,2e-05,46.83843,0.00027,0.16,0.74,0.37,0.97,-0.00076,0.00062,0.00061,0.00082,1.29,0.61,-1.21,0.84,1.8,1.0,0.63,0.33,0.35,0.25,0.72,0.31,CENT_KIC_POS,2018-08-16 00:00:00,4.0,q1_q17_dr25_tce,009/009958/009958962/dv/kplr009958962-004-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455001.305,0.0307,-0.0307,009/009958/009958962/dv/kplr009958962-20160209194854_dvr.pdf,0,0,0,0,1.86,1.74,-0.55,0.53466,2.04873,-0.46739,LS+MCMC,0.744
1718189,K00993.03,,290.72867,0.0,19h22m54.88s,37.252651,0.0,+37d15m09.5s,14.719,,14.184,,14.043,,13.973,,13.118,0.022,12.759,0.019,12.732,0.025,14.246,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,3,16.0,3.9491992,7.6761084,0.1545,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,Mandel and Agol (2002 ApJ 580 171),9.4,,,195.3511,0.0168,-0.0168,0.0,,,,,,1.43,0.39,-0.12,0.3799,,,0.662,0.31,-0.466,4.852,0.506,-0.506,,,,241.0,28.0,-28.0,86.723653,0.001758,-0.001758,0.014997,0.00394,-0.00133,105.1,52.5,-52.5,89.64,,,391.0,,,5830.0,146.0,-161.0,4.54,0.044,-0.187,-0.14,0.3,-0.3,0.876,0.234,-0.078,0.97,0.099,-0.122,,,,q1_q17_dr25_stellar,0.51,19.381891,3.7e-05,37.25253,0.00043,-0.8,1.6,-0.4,1.5,0.00023,0.00037,-0.00011,0.00036,-1.2,1.5,-0.14,0.92,1.2,1.5,-1.0,1.2,-0.07,0.94,1.0,1.2,DEPTH_ODDEVEN_DV---CENT_FEW_DIFFS,2018-08-16 00:00:00,3.0,q1_q17_dr25_tce,001/001718/001718189/dv/kplr001718189-003-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2455028.351,0.0168,-0.0168,001/001718/001718189/dv/kplr001718189-20160209194854_dvr.pdf,0,0,0,0,5.5,4.24,-1.42,2.92038,4.3729,-0.41183,LS+MCMC,0.149
8263187,K07878.01,,300.63809,0.0,20h02m33.14s,44.156269,0.0,+44d09m22.6s,18.148,,17.244,,16.787,,16.511,,15.544,0.079,14.908,0.096,14.78,0.129,17.195,,cumulative,Done,00000100010001000000000000000000,CANDIDATE,CANDIDATE,1,9.0,3.5321512,7.549121,0.4755,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2249,0.4664,Mandel and Agol (2002 ApJ 580 171),8.1,,,141.4473,0.0313,-0.0313,0.0,,,,,,15.41,5.92,-10.99,0.2296,,,0.018,0.413,-0.018,4.832,0.488,-0.488,,,,2943.0,425.0,-425.0,36.566324,0.001142,-0.001142,0.048923,0.004639,-0.003232,60.6,13.3,-13.3,89.98,,,828.0,,,5294.0,204.0,-186.0,3.599,0.944,-0.295,-0.38,0.35,-0.25,2.884,1.108,-2.057,1.206,0.156,-0.364,,,,q1_q17_dr25_stellar,0.0,20.04264,2.9e-05,44.15673,0.00025,3.9,1.1,1.67,0.91,-0.012,0.0046,-0.0084,0.0051,4.0,0.18,1.81,0.21,4.39,0.19,3.79,0.18,0.97,0.21,3.91,0.19,CENT_FEW_DIFFS,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008263/008263187/dv/kplr008263187-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454974.447,0.0313,-0.0313,008/008263/008263187/dv/kplr008263187-20160209194854_dvr.pdf,0,0,0,0,110.92,136.29,-103.02,3.15406,0.69159,-3.05872,LS+MCMC,0.175
2019477,K06093.01,,292.55194,0.0,19h30m12.47s,37.421211,0.0,+37d25m16.4s,13.875,,13.292,,13.097,,12.976,,12.08,,11.71,0.027,11.667,0.026,13.33,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,68.0,3.6185055,9.494721,0.3941,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2326,0.4637,Mandel and Agol (2002 ApJ 580 171),12.3,,,149.1939,0.0328,-0.0328,0.0,,,,,,3.86,0.35,-1.42,0.1819,,,0.032,0.414,-0.032,11.222,0.939,-0.939,,,,76.0,6.2,-6.2,20.5736113,0.0008822,-0.0008822,0.007808,0.000308,-0.000552,14.12,4.1,-4.1,89.87,,,1197.0,,,5440.0,87.0,-76.0,3.404,0.289,-0.051,0.3,0.15,-0.15,4.524,0.416,-1.665,1.894,0.142,-0.398,,,,q1_q17_dr25_stellar,0.0,19.503483,2.1e-05,37.4212,0.00031,0.9,0.9,0.0,1.1,4e-06,7.2e-05,-0.000213,9e-05,-0.11,0.79,0.4,0.98,0.42,0.97,0.23,0.85,-0.09,0.97,0.25,0.89,CENT_RESOLVED_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,002/002019/002019477/dv/kplr002019477-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454982.194,0.0328,-0.0328,002/002019/002019477/dv/kplr002019477-20160209194854_dvr.pdf,0,0,0,0,484.82,131.14,-301.79,0.1258,0.07392,-0.0657,LS+MCMC,0.283
9518710,K03207.01,,288.23862,0.0,19h12m57.27s,46.118061,0.0,+46d07m05.0s,12.045,,11.814,,11.794,,11.823,,11.055,0.023,10.909,0.018,10.865,0.011,11.872,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,1414.0,3.3218932,10.909196,0.994,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3384,0.251,Mandel and Agol (2002 ApJ 580 171),56.3,,,132.44537,0.00326,-0.00326,0.0,,,,,,2.27,0.38,-0.71,0.0233,,,0.737,0.217,-0.687,6.26,1.9,-1.9,,,,57.2,6.7,-6.7,0.954388314,3.967e-06,-3.967e-06,0.007467,0.007387,-0.000684,1.169,0.342,-0.342,50.94,,,3406.0,,,7056.0,169.0,-253.0,3.813,0.259,-0.111,0.06,0.2,-0.3,2.785,0.469,-0.871,1.836,0.191,-0.354,,,,q1_q17_dr25_stellar,,19.215936,2.7e-05,46.11793,0.00031,1.0,1.0,-0.5,1.1,-6.7e-06,7.4e-06,,,0.05,0.12,0.22,0.17,0.23,0.16,0.08,0.11,0.27,0.18,0.28,0.17,LPP_DV,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009518/009518710/dv/kplr009518710-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454965.445,0.00326,-0.00326,009/009518/009518710/dv/kplr009518710-20160209194854_dvr.pdf,0,0,0,0,31694.26,15870.19,-18758.8,0.03322,0.01942,-0.01061,LS+MCMC,0.0
7289338,K03420.01,,294.01529,0.0,19h36m03.67s,42.824371,0.0,+42d49m27.7s,16.077,,15.54,,15.38,,15.335,,14.415,0.028,14.085,0.044,13.982,0.055,15.589,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,225.0,3.2496085,8.175151,0.6503,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.26,0.4133,Mandel and Agol (2002 ApJ 580 171),11.2,,,134.51434,0.00818,-0.00818,0.0,,,,,,1.87,0.31,-0.37,0.0648,,,0.348,0.114,-0.348,3.752,0.262,-0.262,,,,156.3,15.7,-15.7,5.77451117,5.805e-05,-5.805e-05,0.011499,0.000662,-0.000755,11.18,3.8,-3.8,88.21,,,1232.0,,,5821.0,78.0,-78.0,4.127,0.182,-0.098,0.16,0.15,-0.15,1.492,0.241,-0.294,1.088,0.104,-0.083,,,,q1_q17_dr25_stellar,0.173,19.600969,3.9e-05,42.82428,0.00042,-2.0,1.6,-0.3,1.5,0.0003,0.00022,6e-05,0.00021,0.2,1.0,0.33,0.78,0.4,1.1,0.26,0.98,0.2,0.74,0.3,1.2,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,007/007289/007289338/dv/kplr007289338-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454967.514,0.00818,-0.00818,007/007289/007289338/dv/kplr007289338-20160209194854_dvr.pdf,0,0,0,0,544.74,230.38,-211.98,0.7936,0.26867,-0.3493,LS+MCMC,0.966
8218379,K01920.02,,285.12204,0.0,19h00m29.29s,44.1106,0.0,+44d06m38.2s,15.212,,14.581,,14.394,,14.291,,13.37,0.025,12.937,0.024,12.898,0.033,14.64,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,2,130.0,2.7775676,7.17846,0.2528,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,Mandel and Agol (2002 ApJ 580 171),9.1,,,137.7149,0.0129,-0.0129,0.0,,,,,,0.74,0.16,-0.05,0.0872,,,0.207,0.263,-0.207,4.026,0.417,-0.417,,,,92.8,12.3,-12.3,10.1384691,0.0001919,-0.0001919,0.008748,0.000733,-0.000661,19.0,5.2,-5.2,89.37,,,723.0,,,5483.0,166.0,-149.0,4.589,0.034,-0.136,-0.22,0.3,-0.3,0.779,0.164,-0.059,0.865,0.083,-0.102,,,,q1_q17_dr25_stellar,0.156,19.008179,3.3e-05,44.11051,0.00036,1.7,1.3,-0.3,1.3,-0.00017,0.00012,2e-05,0.00012,-0.2,1.0,0.34,0.77,0.39,0.95,-0.2,1.1,0.17,0.86,0.3,1.0,NO_COMMENT,2018-08-16 00:00:00,2.0,q1_q17_dr25_tce,008/008218/008218379/dv/kplr008218379-002-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454970.715,0.0129,-0.0129,008/008218/008218379/dv/kplr008218379-20160209194854_dvr.pdf,0,0,0,0,64.55,42.03,-15.16,1.26294,0.34441,-1.22794,LS+MCMC,0.847
5706592,K06618.01,,292.17029,0.0,19h28m40.87s,40.907162,0.0,+40d54m25.8s,15.567,,15.125,,15.004,,14.949,,14.121,0.026,13.821,0.032,13.723,0.054,15.173,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,159.0,4.7836475,7.3783555,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3028,0.3147,Mandel and Agol (2002 ApJ 580 171),6.4,,,138.163,0.0154,-0.0154,0.0,,,,,,0.94,0.3,-0.09,0.0836,,,0.4146,0.0848,-0.4145,3.01,1.1,-1.1,,,,87.6,40.2,-40.2,8.6040858,0.0001764,-0.0001764,0.008743,0.003856,-0.00196,20.1,10.0,-10.0,88.81,,,947.0,,,6250.0,164.0,-196.0,4.472,0.048,-0.048,-0.26,0.22,-0.3,0.986,0.312,-0.092,1.052,0.145,-0.122,,,,stellar_q1_q17,0.367,19.47798,5.1e-05,40.90726,0.00058,-1.6,2.1,0.4,2.1,0.00016,0.00022,-4e-05,0.00022,-0.97,0.62,-0.41,0.88,1.05,0.94,-1.0,0.58,-0.46,0.93,1.1,1.0,,2018-08-16 00:00:00,1.0,q1_q17_dr24_tce,005/005706/005706592/dv/kplr005706592-001-20141002224145_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr24_koi,2454971.163,0.0154,-0.0154,005/005706/005706592/dv/kplr005706592-20141002224145_dvr.pdf,0,0,0,0,189.96,175.18,-52.48,2.06598,121.69936,-1.96488,MCMC,
8364232,K07882.01,,291.31281,0.0,19h25m15.07s,44.38192,0.0,+44d22m54.9s,16.715,,15.513,,15.064,,14.831,,13.648,0.025,13.034,0.022,12.92,0.023,15.559,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,21.0,3.294888,7.2306123,0.9209,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0853,0.6656,Mandel and Agol (2002 ApJ 580 171),8.9,,,140.2325,0.0164,-0.0164,0.0,,,,,,1.31,0.08,-0.12,0.2732,,,0.377,0.082,-0.377,4.224,0.561,-0.561,,,,417.1,56.7,-56.7,65.415183,0.001268,-0.001268,0.018514,0.001118,-0.002063,111.9,35.5,-35.5,89.81,,,295.0,,,4348.0,130.0,-130.0,4.62,0.049,-0.021,-0.12,0.3,-0.3,0.646,0.041,-0.056,0.636,0.063,-0.052,,,,q1_q17_dr25_stellar,0.392,19.420873,4.4e-05,44.38166,0.00049,0.7,1.7,-0.9,1.8,-0.00028,0.00068,0.00041,0.0007,-0.44,0.6,0.29,0.8,0.53,0.67,-0.42,0.59,0.28,0.8,0.5,0.66,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008364/008364232/dv/kplr008364232-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454973.232,0.0164,-0.0164,008/008364/008364232/dv/kplr008364232-20160209194854_dvr.pdf,0,0,0,0,1.79,0.49,-0.47,6.20001,3.9351,-6.17323,LS+MCMC,0.529
6670742,K06753.01,,284.33261,0.0,18h57m19.83s,42.12709,0.0,+42d07m37.5s,9.32,,9.263,,9.372,,9.402,,8.713,0.021,8.675,0.031,8.588,0.015,9.277,,cumulative,Done,11110111011101110000000000000000,CANDIDATE,CANDIDATE,1,5.0,5.959367,8.225384,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.2749,Mandel and Agol (2002 ApJ 580 171),5.4,,,156.753,0.0163,-0.0163,0.0,,,,,,13.11,1.98,-4.57,0.4318,,,0.2405,0.2332,-0.2405,2.478,0.748,-0.748,,,,1265.0,376.0,-376.0,72.28198,0.001188,-0.001188,0.033111,0.005766,-0.005087,224.0,111.0,-111.0,89.95,,,984.0,,,7694.0,221.0,-315.0,3.631,0.274,-0.274,-0.08,0.28,-0.34,3.627,0.547,-1.265,2.054,0.253,-0.422,,,,stellar_q1_q17,0.005,18.9555072,6e-06,42.127092,5.5e-05,-0.01,0.24,0.01,0.2,0.00017,0.00093,0.0004,0.0012,-3.0,1.6,-1.8,1.3,3.4,1.8,-2.4,1.5,-2.0,1.3,3.1,1.6,EYEBALL---SATURATED,2018-08-16 00:00:00,3.0,q1_q17_dr24_tce,006/006670/006670742/dv/kplr006670742-003-20141002224145_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr24_koi,2454989.753,0.0163,-0.0163,006/006670/006670742/dv/kplr006670742-20141002224145_dvr.pdf,0,0,0,0,221.28,106.93,-141.89,40.65378,181.59137,-39.99995,MCMC,
6697976,K06759.01,,293.6633,0.0,19h34m39.19s,42.113079,0.0,+42d06m47.1s,15.55,,14.883,,14.673,,14.592,,13.622,0.025,13.271,0.027,13.149,0.032,14.936,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,4.0,8.586188,9.766876,,,,,,,,,,,163.4814151,,,,,,,,,,,,,,,,,,4.65,,,,,,,,,371.70965709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.302,19.577564,3.9e-05,42.11278,0.00043,0.4,1.6,-1.1,1.5,-0.00022,0.00083,0.00061,0.00082,0.07,0.69,-1.99,0.54,1.99,0.54,0.02,0.69,-1.96,0.54,1.96,0.54,TOO_FEW_QUARTERS,2018-08-16 00:00:00,1.0,q1_q17_dr24_tce,006/006697/006697976/dv/kplr006697976-001-20141002224145_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr24_koi,2454996.481,,,006/006697/006697976/dv/kplr006697976-20141002224145_dvr.pdf,0,0,0,0,,,,,,,none,
7592529,K06889.01,,286.14291,0.0,19h04m34.30s,43.236351,0.0,+43d14m10.9s,12.0,,11.6,,11.498,,11.472,,10.58,0.022,10.303,0.018,10.297,0.011,11.649,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,18.0,7.4784055,8.695344,,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2999,0.3169,Mandel and Agol (2002 ApJ 580 171),9.2,,,185.6963,0.0408,-0.0408,0.0,,,,,,0.63,0.23,-0.12,0.3438,,,0.0506,0.4031,-0.0506,11.64,1.6,-1.6,,,,26.9,4.8,-4.8,75.906736,0.003878,-0.003878,0.004771,0.000502,-0.000413,50.0,24.7,-24.7,89.95,,,507.0,,,6140.0,151.0,-170.0,4.248,0.189,-0.189,-0.4,0.3,-0.3,1.206,0.444,-0.236,0.941,0.144,-0.101,,,,stellar_q1_q17,0.007,19.076128,4.3e-05,43.23576,0.00051,-2.6,1.7,-2.1,1.8,8e-05,6.1e-05,6e-05,6.6e-05,-1.1,0.4,-0.3,2.3,1.14,0.5,-1.51,0.32,-0.84,0.7,1.73,0.44,KIC_OFFSET,2018-08-16 00:00:00,1.0,q1_q17_dr24_tce,007/007592/007592529/dv/kplr007592529-001-20141002224145_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr24_koi,2455018.696,0.0408,-0.0408,007/007592/007592529/dv/kplr007592529-20141002224145_dvr.pdf,0,0,0,0,15.65,16.64,-6.6,0.41033,0.81241,-0.3905,MCMC,
7592922,K06890.01,,286.33069,0.0,19h05m19.37s,43.267929,0.0,+43d16m04.5s,15.994,,15.314,,15.112,,14.996,,14.007,0.026,13.543,0.031,13.456,0.039,15.377,,cumulative,Done,11111111111111111000000000000000,CANDIDATE,CANDIDATE,1,623.0,3.144066,8.309589,0.9262,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2175,0.4767,Mandel and Agol (2002 ApJ 580 171),9.9,,,131.97752,0.0063,-0.0063,0.0,,,,,,0.72,0.1,-0.07,0.0302,,,0.224,0.25,-0.224,1.791,0.205,-0.205,,,,102.4,12.4,-12.4,2.15888911,1.562e-05,-1.562e-05,0.009185,0.000659,-0.000717,9.08,1.9,-1.9,88.59,,,1130.0,,,5269.0,142.0,-142.0,4.627,0.036,-0.084,-0.34,0.35,-0.3,0.713,0.103,-0.06,0.79,0.07,-0.085,,,,q1_q17_dr25_stellar,0.039,19.088746,4e-05,43.26844,0.00045,1.3,1.6,1.8,1.6,-0.0001,0.00014,-0.0002,0.00015,0.01,0.55,1.16,0.69,1.16,0.69,0.02,0.49,1.02,0.69,1.02,0.69,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,007/007592/007592922/dv/kplr007592922-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454964.978,0.0063,-0.0063,007/007592/007592922/dv/kplr007592922-20160209194854_dvr.pdf,0,0,0,0,384.49,175.63,-95.37,3.03983,0.62133,-1.91803,LS+MCMC,0.952
