ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
297.69525,47.605862,16.466,0,1,,,,0.5349,6.0,2.03,0.0281,4.39,756.0,568.0,89.95,212.0,5108.0,4.596,-0.02,0.759,0.833,0.773,-0.1,-1.0,0.0002,0.0009,-2.6,0.6,2.7,1.0,2455109.182,0,0,0,0,0.48,34.18729
284.43692,47.750332,14.172,0,1,,,,0.4326,9.9,2.82,0.3074,3.025,304.1,452.0,89.95,393.0,5620.0,4.036,0.12,1.621,1.042,0.977,-0.1,0.1,0.0,5e-05,0.06,-0.68,0.68,1.0,2455116.418,0,0,0,0,5.65,51.16256
287.37808,47.771191,15.804,0,1,122.0,9.177401,0.4388,0.3588,10.9,1.34,0.66,5.112,146.4,12.64,87.01,874.0,6091.0,4.424,-0.04,1.047,1.058,0.307,1.8,0.7,-0.00023,-7e-05,1.0,-0.02,1.0,1.0,2454968.993,0,0,0,0,138.34,0.31544
292.11447,47.729462,16.144,0,2,,,,0.3765,12.4,1.96,0.0539,21.14,459.7,65.26,89.95,314.0,5849.0,4.517,-0.02,0.919,1.014,0.0,-3.2,-2.7,0.00169,0.00143,3.7,-1.21,3.9,1.0,2455002.084,0,0,0,0,2.29,0.16714
294.81995,43.471111,15.781,0,1,,,,0.414,10.2,2.63,0.1247,11.62,582.5,244.4,89.95,266.0,5857.0,4.403,0.32,1.1,1.116,0.004,-1.5,-3.2,0.001,0.0022,-0.93,0.84,1.25,1.0,2455071.14,0,0,0,0,1.18,2.05577
297.29047,43.467789,14.14,0,1,11.0,10.1577215,0.8597,0.3268,13.3,1.78,0.752,8.599,176.5,75.4,89.43,435.0,6103.0,4.209,-0.5,1.234,0.898,0.92,0.35,0.1,-4e-05,-3e-05,-0.16,-0.08,0.18,1.0,2454966.793,0,0,0,0,8.48,0.51894
298.13864,44.744061,13.963,0,1,4.0,13.054806,0.5083,0.4526,17.5,2.1,0.024,4.244,464.1,542.9,90.0,265.0,5505.0,4.386,0.0,0.992,0.871,0.002,1.4,-1.26,-0.00069,0.00076,0.17,-0.23,0.29,1.0,2454971.925,0,0,0,0,1.17,34.56444
298.23279,44.756432,16.191,0,1,10.0,10.213986,0.0754,0.421,15.0,2.32,0.011,8.818,782.1,107.4,89.99,333.0,5456.0,4.477,-0.3,0.843,0.777,0.361,-0.04,0.19,0.0,-0.00043,-0.24,-0.2,0.32,1.0,2455079.252,0,0,0,0,2.91,1.60311
300.39194,44.78532,11.539,0,1,,,,0.3031,14.6,0.96,0.5664,14.29,52.5,161.2,89.95,312.0,6113.0,4.168,-0.6,1.277,0.874,0.072,-0.5,-2.6,8e-05,0.00016,3.19,-4.15,5.23,1.0,2455218.738,0,0,0,0,2.25,0.60399
301.50656,44.711842,14.017,0,1,,,,0.4346,7.2,1.86,0.2397,2.99,345.6,1596.0,89.95,210.0,5594.0,4.387,0.0,1.006,0.901,0.164,-0.4,1.4,0.0005,-0.00036,-1.45,-1.82,2.32,1.0,2454980.275,0,0,0,0,0.46,192.41893
292.50098,46.037479,13.816,0,1,,,,0.3701,8.1,2.97,0.1034,4.788,262.2,899.0,89.95,300.0,5553.0,3.805,-0.9,1.844,0.792,0.481,-0.2,0.7,0.00011,-0.00018,-0.2,-1.05,1.07,1.0,2455043.68,0,0,0,0,1.92,44.10802
294.69092,46.06662,16.474,0,1,,,,0.46,5.8,28199.3,72.1108,3.15,1510.0,387.0,79.07,702.0,5261.0,3.459,-0.38,3.63,1.383,0.833,-0.5,0.3,0.0007,-0.0006,0.07,-0.8,0.81,1.0,2455032.556,0,0,0,0,57.44,182.07101
294.69489,46.077,16.937,0,1,,,,0.4063,7.1,7.45,0.3246,1.944,1875.0,182.4,89.95,638.0,5401.0,3.885,-0.52,1.717,0.824,0.294,1.7,-0.1,-0.0032,0.0004,0.008,0.51,0.51,1.0,2455006.839,0,0,0,0,39.27,52.01088
295.87292,46.014462,11.931,0,1,,,,0.5527,16.7,24.34,0.6772,6.6,716.0,184.5,89.95,675.0,5048.0,2.978,0.21,8.611,2.571,0.02,0.42,0.4,-0.00017,-0.00014,1.6,1.13,2.0,1.0,2455079.849,0,0,0,0,48.97,2.77636
297.59805,46.04377,14.725,0,1,,,,0.5428,11.6,17.96,0.9747,4.257,376.1,8.05,83.08,1646.0,4883.0,2.783,-0.46,6.502,0.936,0.329,-0.17,-0.2,2e-05,-0.00017,0.14,0.276,0.31,1.0,2454969.311,0,0,0,0,1736.43,0.05037
297.8389,47.751709,15.155,0,1,3.0,12.922867,0.8502,0.5029,14.4,11.07,0.11,4.995,830.2,820.0,89.99,372.0,5277.0,3.495,0.14,3.931,1.764,0.983,-0.07,0.0,0.00012,0.0,0.18,0.0,0.18,1.0,2455139.898,0,0,0,0,4.52,37.73904
297.87003,47.771091,12.777,0,1,,,,0.3639,8.7,1.26,0.1103,4.187,168.0,576.0,89.95,272.0,5914.0,4.453,-0.12,0.973,0.981,0.132,0.7,-1.4,-0.00011,0.00034,1.5,0.61,1.6,1.0,2454999.493,0,0,0,0,1.28,36.70498
282.68713,47.816978,14.381,0,1,,,,0.4621,6.5,2.25,0.4892,3.815,237.6,757.0,89.95,278.0,5458.0,4.09,0.07,1.441,0.931,0.441,1.8,-0.2,-0.00043,8e-05,-0.22,3.5,3.51,1.0,2455058.327,0,0,0,0,1.41,45.35798
294.30466,43.509701,15.012,0,1,6.0,9.357273,0.8113,0.3661,15.4,2.55,0.018,11.324,614.2,164.03,89.99,302.0,5878.0,4.424,0.08,1.035,1.038,0.279,-0.54,0.86,-1e-05,0.00038,0.91,-2.69,2.84,1.0,2455153.162,0,0,0,0,1.98,1.47616
296.18665,43.581379,16.813,0,1,68.0,9.011559,0.0145,0.582,10.7,1.71,0.297,1.656,500.7,72.0,89.76,560.0,4949.0,4.588,0.24,0.777,0.855,0.831,-1.81,-0.43,0.00016,0.0001,0.18,0.58,0.6,1.0,2454971.933,0,0,0,0,23.32,27.61091
300.00098,44.828499,14.389,0,1,173.0,10.380515,0.9507,0.4664,9.2,3.8,0.323,1.902,146.1,29.33,89.37,1422.0,5222.0,3.556,-0.26,3.162,1.312,0.088,0.1,-0.85,6e-05,0.00012,-10.8,-1.43,10.9,1.0,2454971.652,0,0,0,0,965.88,8.21506
286.29129,44.920082,12.86,0,1,34.0,9.350948,0.6526,0.2907,8.7,3.18,0.372,2.023,126.6,3.57,84.01,3183.0,6456.0,3.725,-0.12,2.773,1.49,0.043,-0.24,-1.3,3.5e-05,0.00014,-0.26,1.73,1.75,1.0,2454964.994,0,0,0,0,24258.04,0.88047
294.35034,46.14957,17.628,0,1,54.0,7.6384945,0.3792,0.49,8.1,2.03,0.528,2.07,725.0,47.2,89.36,594.0,5176.0,4.612,-0.18,0.738,0.826,0.218,-1.2,1.0,0.001,-0.0009,1.71,-1.12,2.04,1.0,2454965.869,0,0,0,0,29.45,9.39322
295.18097,46.179401,16.923,0,1,,,,0.6301,6.3,2.76,0.7092,1.719,974.0,379.0,89.95,295.0,4816.0,4.508,0.34,0.823,0.795,0.35,-1.6,-0.4,0.0014,0.0,2.6,-3.0,4.0,1.0,2455059.88,0,0,0,0,1.79,79.22107
295.85934,46.117008,14.481,0,1,,,,0.5387,6.4,45.89,0.9703,3.271,478.6,13.57,85.94,1971.0,5039.0,2.587,0.07,14.954,3.149,0.001,1.12,-0.22,-0.0004,4e-05,0.02,-0.39,0.39,1.0,2454979.734,0,0,0,0,3566.8,0.16244
285.63629,46.247269,15.492,0,1,508.0,10.91061,0.6266,0.7506,12.7,0.59,0.608,2.127,70.0,7.67,85.46,834.0,4147.0,4.601,0.44,0.683,0.678,0.0,-0.6,1.7,-1.2e-05,-0.000191,-0.26,0.4,0.47,1.0,2454965.532,0,0,0,0,114.08,1.22301
293.91037,48.192081,15.422,0,1,,,,0.4367,5.4,1.97,0.5925,5.09,491.0,728.0,89.95,196.0,5591.0,4.559,0.07,0.86,0.977,0.323,1.4,-0.4,-0.0008,0.00023,1.3,-1.37,1.85,1.0,2455195.142,0,0,0,0,0.35,21.42612
296.5499,48.186661,14.449,0,1,,,,0.5147,8.5,11.19,0.1157,3.726,245.8,150.3,89.95,924.0,5099.0,3.021,-0.12,7.317,2.049,0.796,0.9,0.28,-6e-05,-9e-05,0.36,-0.2,0.41,1.0,2455021.212,0,0,0,0,172.28,12.13467
297.45166,48.15691,17.155,0,1,17.0,9.505037,0.5533,0.5081,12.3,1.75,0.025,2.7355,954.0,30.273534,89.95,485.0,4031.0,4.666,-0.1,0.585,0.578,0.133,1.7,-0.4,-0.0011,0.001,-0.18,-0.36,0.4,1.0,2454965.652,0,0,0,0,13.12,4.71365
286.59122,48.220268,13.347,0,1,3.0,25.573921,0.3743,0.3069,38.0,5.97,0.956,12.217,783.5,107.1,89.49,334.0,6261.0,4.001,-0.46,1.679,1.03,0.944,0.04,-0.08,7e-05,1e-05,-0.7,0.76,1.03,1.0,2455303.354,0,0,0,0,2.96,0.11993
289.21732,48.204311,16.257,0,1,23.0,8.203448,0.2759,0.3661,8.2,1.77,0.058,6.513,269.0,44.62,89.93,583.0,6095.0,4.429,0.14,1.082,1.15,0.112,-1.8,-1.7,0.00063,0.0006,0.5,-1.14,1.26,1.0,2454992.736,0,0,0,0,27.38,1.19275
290.57974,48.214218,15.487,0,1,,,,0.3052,6.4,2.44,0.5688,4.58,595.0,674.0,89.95,249.0,6287.0,4.473,-0.4,0.962,1.002,0.911,-0.4,0.3,0.0002,-0.0001,0.85,-1.22,1.49,1.0,2455114.948,0,0,0,0,0.91,25.62702
291.07666,43.61208,15.774,0,1,15.0,9.441432,0.7777,0.3071,11.0,1.75,0.019,8.881,346.9,65.3,89.98,448.0,6187.0,4.499,-0.32,0.937,1.011,0.001,0.0,-2.7,3e-05,0.00098,0.2,0.8,0.9,1.0,2455027.37,0,0,0,0,9.49,0.94496
299.34103,43.643162,13.244,0,1,,,,0.3709,6.9,7.35,0.9542,4.026,479.8,298.0,89.95,377.0,5751.0,3.708,-0.28,2.611,1.269,0.944,0.21,-0.13,0.0001,-4e-05,-1.02,-0.02,1.02,1.0,2455060.392,0,0,0,0,4.77,2.87765
287.06146,45.03043,14.253,0,1,,,,0.5328,6.7,0.78,0.1492,1.038,96.6,161.2,89.95,533.0,5192.0,4.583,0.16,0.802,0.896,0.001,-2.9,-0.5,0.00031,4e-05,-0.8,-0.6,1.04,1.0,2454968.067,0,0,0,0,19.05,164.31943
290.30774,45.01141,17.088,0,1,,,,0.4753,10.0,2.55,0.0532,6.617,1806.0,447.0,89.95,158.0,4236.0,4.642,-0.22,0.612,0.599,0.342,-1.1,-0.07,0.0016,0.0001,-5.9,0.4,5.9,1.0,2455179.946,0,0,0,0,0.15,12.11329
287.86899,46.26936,14.817,0,1,,,,0.4226,6.1,1.26,0.2415,2.053,249.4,396.0,89.95,337.0,5565.0,4.574,-0.2,0.802,0.879,0.061,-1.1,0.9,0.00045,-0.00036,0.1,0.95,1.0,1.0,2454992.949,0,0,0,0,3.05,100.52271
295.22586,46.22015,13.7,0,1,,,,0.2634,8.1,2.33,0.4082,4.686,312.8,428.0,89.95,363.0,6886.0,4.305,-0.36,1.287,1.227,0.01,-0.77,-3.24,-6e-05,-0.00041,1.23,5.49,5.62,1.0,2455003.69,0,0,0,0,4.12,18.65423
292.32944,47.835629,14.555,0,1,,,,0.3079,6.0,1.5,0.3864,1.632,159.9,13.72,88.24,1443.0,6070.0,4.246,-0.56,1.159,0.863,0.566,-0.2,-0.9,0.00011,0.00018,-0.48,-0.64,0.8,1.0,2454965.123,0,0,0,0,1025.14,4.98101
298.06827,47.867809,14.473,0,1,,,,0.5078,7.7,3.52,0.6973,5.21,320.6,226.0,89.95,379.0,5210.0,3.894,-0.04,1.849,0.976,0.145,1.9,0.6,-0.00061,-0.00019,0.12,2.7,2.7,1.0,2455057.425,0,0,0,0,4.85,5.03287
288.13202,47.995541,13.416,0,1,,,,0.5682,11.4,14.04,0.0379,3.806,351.9,168.2,89.95,878.0,4986.0,3.01,0.21,7.733,2.231,0.472,0.0,-0.03,1e-05,7e-05,0.29,0.21,0.36,1.0,2454995.399,0,0,0,0,140.61,13.23301
288.72644,47.906872,13.637,0,1,12.0,9.286711,0.0582,0.3589,13.0,1.59,0.039,10.315,130.7,84.6,89.97,450.0,5903.0,4.179,0.1,1.4,1.079,0.078,-1.1,-1.0,0.00015,0.00014,-0.48,0.31,0.57,1.0,2455050.152,0,0,0,0,9.65,0.89456
291.21762,47.95216,14.715,0,1,,,,0.4005,11.8,1.24,0.3515,16.57,286.5,167.5,89.95,212.0,5513.0,4.614,-0.46,0.729,0.796,0.0,6.5,2.5,-0.00171,-0.00067,-4.45,-5.08,6.75,1.0,2455323.55,0,0,0,0,0.48,0.61168
288.03607,43.796139,13.824,0,1,,,,0.4664,12.1,4.4,0.037,10.869,319.9,377.9,89.95,319.0,5283.0,3.699,-0.26,2.504,1.144,0.001,-0.34,-1.81,0.00017,0.00054,-0.94,-0.71,1.18,1.0,2455220.391,0,0,0,0,2.43,3.64148
299.07831,45.05481,13.986,0,1,,,,0.339,6.6,2.94,0.6052,3.592,297.6,861.0,89.95,305.0,6043.0,4.038,-0.18,1.634,1.062,0.312,-0.9,-1.7,0.00022,0.00044,-0.2,2.92,2.9,1.0,2455285.831,0,0,0,0,2.03,49.11715
284.31519,45.132259,11.525,0,1,,,,0.3741,8.3,3.0,0.1973,3.456,149.6,851.0,89.95,376.0,5779.0,3.765,-0.2,2.46,1.29,0.115,-1.4,-0.9,0.00016,0.00014,-1.04,-1.84,2.11,1.0,2455128.835,0,0,0,0,4.71,77.3737
293.01563,45.16674,16.42,0,1,,,,0.5692,6.2,1.57,0.5682,1.586,361.7,138.4,89.95,455.0,4999.0,4.514,0.02,0.801,0.764,0.197,0.5,-1.4,-0.00017,0.00069,-0.5,-1.2,1.3,1.0,2454997.796,0,0,0,0,10.15,43.35242
293.61044,45.160938,14.463,0,1,,,,0.3645,5.7,2.41,0.5113,1.875,239.5,619.0,89.95,405.0,6007.0,4.158,0.16,1.518,1.215,0.002,-2.1,0.6,0.00073,-0.00023,1.25,0.1,1.3,1.0,2455034.299,0,0,0,0,6.39,149.207
295.69479,46.319328,15.938,0,1,,,,0.3319,6.5,2.56,0.5102,4.822,610.0,719.0,89.95,241.0,6141.0,4.454,-0.12,1.007,1.046,0.392,-0.2,-1.5,0.0002,0.0011,0.39,0.95,1.03,1.0,2455366.743,0,0,0,0,0.79,26.86783
300.47403,46.332039,14.064,0,1,,,,0.5058,7.2,1.15,0.1194,2.775,270.7,266.8,89.95,313.0,5147.0,4.617,-0.26,0.716,0.779,0.251,-0.5,-1.2,0.00043,0.00033,-1.26,-1.25,1.78,1.0,2454967.675,0,0,0,0,2.26,38.84012
296.94031,46.494099,15.729,0,1,,,,0.3332,4.9,2.88,0.3095,1.964,594.0,791.0,89.95,347.0,6208.0,4.372,0.1,1.168,1.175,0.035,1.9,2.1,-0.0013,-0.0014,1.2,-2.5,2.8,1.0,2455161.695,0,0,0,0,3.43,215.14223
298.74216,47.945278,13.135,0,1,,,,0.5966,9.7,1.69,0.1876,1.387,76.7,96.1,89.95,842.0,4885.0,3.815,0.1,1.979,0.933,0.956,0.1,0.1,1e-05,2e-05,0.78,0.7,1.04,1.0,2454966.293,0,0,0,0,118.84,54.06977
294.28503,48.059448,14.388,0,1,,,,0.3119,6.9,2.05,0.1884,3.22,287.5,493.0,89.95,363.0,5991.0,4.175,-0.76,1.2,0.784,0.049,-0.4,-3.0,5e-05,0.00099,-1.82,-0.08,1.82,1.0,2455154.902,0,0,0,0,4.12,52.22456
297.39093,48.03928,17.104,0,1,,,,0.6329,6.9,1.53,0.0124,2.227,585.7,107.0,89.95,379.0,4294.0,4.609,0.04,0.664,0.654,0.0,0.0,-5.2,0.0001,0.0038,0.55,0.48,0.73,1.0,2454969.055,0,0,0,0,4.86,24.8331
280.34219,43.83334,12.334,0,1,,,,0.5278,3.5,3.54,0.3763,2.707,120.6,1529.0,89.95,328.0,5166.0,3.6,0.14,3.244,1.529,0.167,0.9,1.5,-0.00012,-0.00031,1.9,-3.0,3.6,1.0,2455180.643,0,0,0,0,2.74,202.41675
281.8277,43.808689,16.37,0,1,21.0,9.064506,0.5723,0.5746,11.8,2.19,0.769,4.534,648.9,64.8,89.32,377.0,5023.0,4.565,0.1,0.782,0.821,0.003,2.7,1.6,-0.00198,-0.00099,-0.24,-0.21,0.32,1.0,2455001.47,0,0,0,0,4.77,1.60201
283.37384,43.801361,11.823,0,1,25.0,8.12897,0.2651,0.3589,8.9,3.1,0.62,5.533,127.6,59.0,89.4,769.0,6039.0,3.76,0.14,2.622,1.442,0.595,0.25,0.02,-4.2e-05,1.6e-05,-0.53,-0.86,1.01,1.0,2454993.398,0,0,0,0,82.79,1.35626
286.92426,43.82943,14.383,0,1,,,,0.6399,18.0,17.89,0.2275,16.268,422.5,55.5,89.95,795.0,4849.0,2.942,0.56,8.984,2.573,0.007,0.04,0.73,-5e-05,-0.00021,0.74,0.72,1.03,1.0,2454967.035,0,0,0,0,94.61,0.22813
300.9559,45.11108,15.924,0,1,,,,0.3323,6.6,1.31,0.7233,3.069,260.2,36.6,88.81,586.0,5523.0,4.526,-0.72,0.753,0.695,0.001,-0.02,1.1,0.00049,0.00045,-1.71,-5.2,5.5,1.0,2454973.675,0,0,0,0,27.85,2.18275
285.09998,45.23811,13.089,0,1,,,,0.5141,7.8,3.45,0.1359,3.007,249.6,290.0,89.95,496.0,5155.0,3.768,-0.1,2.233,1.067,0.018,0.34,-0.85,-0.00016,0.00018,0.47,0.06,0.48,1.0,2455049.472,0,0,0,0,14.32,35.75074
289.3334,45.242641,15.937,0,1,,,,0.4186,13.1,2.27,0.3766,15.9,750.1,248.7,89.95,199.0,5583.0,4.559,-0.14,0.824,0.899,0.008,0.7,-1.2,-0.0006,0.0013,1.197,0.4,1.25,1.0,2455242.692,0,0,0,0,0.37,0.98777
294.40469,46.56572,17.791,0,1,,,,0.5922,6.6,3.4,0.2794,5.487,1987.0,401.0,89.95,215.0,4965.0,4.586,0.24,0.781,0.856,0.032,0.8,2.1,-0.0021,-0.0048,1.3,0.9,1.61,1.0,2455218.456,0,0,0,0,0.5,14.76175
292.38818,46.615101,16.354,0,1,,,,0.4606,11.9,1.93,0.1845,12.46,699.9,117.3,89.95,260.0,5335.0,4.613,-0.26,0.742,0.83,0.068,-1.2,1.3,0.00056,-0.00074,0.0,5.8,5.8,1.0,2455121.391,0,0,0,0,1.08,0.84651
298.47745,48.222031,12.761,0,1,,,,0.3094,9.8,2.32,0.7546,3.884,239.9,226.0,89.95,413.0,6362.0,4.238,-0.02,1.378,1.199,0.133,1.1,0.38,-0.00027,-8e-05,1.29,0.3,1.3,1.0,2455116.35,0,0,0,0,6.87,7.64927
297.19424,48.322891,15.157,0,1,18.0,8.858977,0.6908,0.3239,10.4,1.85,0.044,4.731,283.6,94.6,89.97,524.0,6277.0,4.417,-0.02,1.097,1.148,0.016,0.3,2.2,5e-05,-0.00065,0.16,1.03,1.04,1.0,2454987.291,0,0,0,0,17.82,4.80462
295.70108,43.825218,15.248,0,1,,,,0.3132,5.8,1.65,0.0021,1.468,297.0,432.0,89.95,442.0,6099.0,4.421,-0.6,0.95,0.867,0.0,-3.2,-1.5,0.00125,0.00088,0.4,1.6,1.7,1.0,2454984.422,0,0,0,0,9.04,228.47858
296.76855,43.862,16.039,0,1,,,,0.3368,5.3,2.44,0.3937,4.18,637.0,998.0,89.95,223.0,6089.0,4.495,-0.18,0.95,1.031,0.439,-0.6,-0.7,0.0005,0.0006,0.08,-0.39,0.4,1.0,2455106.326,0,0,0,0,0.59,56.28391
294.09128,45.21767,14.346,0,1,,,,0.5546,7.5,4.03,0.2991,3.013,326.9,781.0,89.95,345.0,5066.0,3.787,0.14,2.27,1.15,0.009,1.3,1.7,-0.00059,-0.00048,-0.7,2.1,2.2,1.0,2455016.104,0,0,0,0,3.34,89.5225
297.48312,45.291142,15.47,0,1,,,,0.3243,10.3,2.3,0.0846,14.791,573.0,253.8,89.95,242.0,6168.0,4.488,-0.24,0.96,1.034,0.62,-1.2,1.3,0.00033,-0.00022,10.3,-6.9,12.4,1.0,2455109.204,0,0,0,0,0.8,1.32877
287.82678,45.331322,14.433,0,1,174.0,10.173459,0.0959,0.5746,10.6,0.73,0.196,3.418,77.4,17.19,89.35,773.0,5073.0,4.481,0.12,0.851,0.8,0.768,-0.57,-0.44,4e-05,5e-06,-0.32,0.26,0.41,1.0,2454966.865,0,0,0,0,84.44,1.58943
294.87628,46.607254,18.094,0,1,,,,0.3981,7.6,5.2,0.0691,10.05,2268.0,185.7,89.95,296.0,5780.0,4.438,,1.0,1.0,0.145,0.9,1.5,-0.0021,-0.0042,3.9,-4.61,6.0,1.0,2455130.494,0,0,0,0,1.8,2.21811
295.05518,46.66975,15.116,0,1,4.0,8.039628,0.9101,0.319,9.6,2.19,0.213,7.47,396.5,27.8,89.56,678.0,6304.0,4.407,-0.1,1.094,1.11,0.615,0.8,0.7,-0.00024,-0.00028,0.6,-0.03,0.6,1.0,2454986.656,0,0,0,0,49.97,0.54573
286.35242,42.58577,13.924,0,1,,,,0.2431,10.6,3.66,0.1716,6.516,420.4,524.5,89.95,370.0,7202.0,4.112,-0.18,1.755,1.454,0.426,-0.2,0.8,9e-05,-0.00034,-0.01,0.33,0.331,1.0,2455391.638,0,0,0,0,4.43,13.76338
281.95456,43.98061,13.195,0,1,,,,0.4119,9.1,5.27,0.0922,2.655,279.8,283.7,89.95,630.0,5437.0,3.57,-0.4,3.18,1.372,0.328,0.25,0.24,-0.00018,-3e-05,-0.33,0.94,1.0,1.0,2454989.925,0,0,0,0,37.25,45.40367
290.84729,43.962742,15.129,0,1,,,,0.3715,12.1,2.64,0.4315,6.09,719.1,641.0,89.95,223.0,5957.0,4.498,0.07,0.971,1.083,0.183,-0.6,-1.2,0.00019,0.0008,-1.23,-2.9,3.2,1.0,2454965.948,0,0,0,0,0.58,16.48231
292.50958,43.957169,14.518,0,1,,,,0.474,5.6,8.98,0.3413,2.752,418.0,759.0,89.95,486.0,5248.0,3.368,-0.22,4.413,1.66,0.312,0.2,-1.2,-0.00014,0.00056,-0.45,-0.34,0.57,1.0,2455155.572,0,0,0,0,13.14,101.88747
294.60629,43.937141,16.059,0,1,9.0,8.668481,0.7197,0.4096,12.5,2.52,0.102,12.733,466.6,90.2,89.94,367.0,5635.0,4.278,0.14,1.183,0.967,0.002,-3.7,2.3,0.00152,-0.00087,-0.31,0.59,0.66,1.0,2455035.279,0,0,0,0,4.29,0.63196
287.99823,45.396439,14.215,0,1,,,,0.3252,6.1,2.13,0.6546,4.28,382.4,525.0,89.95,274.0,6074.0,4.369,-0.42,1.034,0.913,0.0,-6.91,-3.35,0.004,0.002,0.7,-1.1,1.3,1.0,2455100.419,0,0,0,0,1.33,19.30337
290.39032,45.389992,15.27,0,1,81.0,8.729971,0.4178,0.5461,8.1,4.81,0.999,13.04,143.1,6.55,81.22,603.0,5053.0,3.824,,1.907,0.885,0.0,-0.6,-2.3,5e-05,0.00024,0.24,-0.44,0.5,1.0,2454967.637,0,0,0,0,31.34,0.002
293.29337,45.342541,15.053,0,1,3.0,8.940252,0.2745,0.4191,12.1,2.49,0.02,5.735,681.1,549.7,90.0,240.0,5812.0,4.504,0.21,0.963,1.079,0.998,0.0,0.1,3e-05,2e-05,-0.18,-0.32,0.37,1.0,2455267.753,0,0,0,0,0.79,19.32879
293.37994,45.31385,13.196,0,1,,,,0.5012,9.6,6.81,0.6746,3.365,433.0,593.0,89.95,393.0,5138.0,3.551,-0.22,3.098,1.245,0.116,-0.31,-0.65,0.00015,0.0003,-0.67,0.25,0.72,1.0,2455077.886,0,0,0,0,5.65,33.8783
298.28308,45.373589,13.343,0,1,,,,0.3146,7.4,2.49,0.5589,5.07,193.6,607.0,89.95,321.0,6282.0,4.063,-0.08,1.725,1.257,0.609,0.5,0.6,-0.00014,-0.00014,-0.36,-0.6,0.67,1.0,2455223.473,0,0,0,0,2.49,18.59514
299.19171,45.34354,14.967,0,1,8.0,9.31615,0.5904,0.4133,15.5,7.04,0.948,4.167,987.6,7.03,82.25,1105.0,5627.0,4.002,0.2,1.735,1.103,0.179,1.0,-0.5,-0.0005,0.0008,-0.18,0.2,0.27,1.0,2454971.658,0,0,0,0,351.97,0.08086
298.9433,46.679771,16.649,0,1,,,,0.5041,6.5,2.23,0.1777,3.648,1324.0,748.0,89.95,186.0,4828.0,4.63,-0.62,0.63,0.616,0.88,-2.6,-0.2,0.0005,-0.0003,10.8,-7.32,13.0,1.0,2455059.838,0,0,0,0,0.28,64.18618
287.36737,46.76865,16.646,0,1,17.0,9.719412,,0.6489,9.6,2.61,0.4827,2.165,1158.0,210.0,89.95,337.0,4703.0,4.55,0.2,0.764,0.755,0.0,2.88,-0.97,0.0007,-0.00028,-3.9,0.9,4.0,1.0,2454987.477,0,0,0,0,3.05,41.08934
298.5697,46.753971,15.915,0,1,28.0,8.762972,0.8637,0.3238,9.4,1.52,0.544,5.729,341.4,45.2,89.31,499.0,5913.0,4.581,-0.5,0.795,0.898,0.002,2.3,-3.2,-0.00072,0.00087,0.64,0.21,0.67,1.0,2454993.261,0,0,0,0,14.66,1.12478
294.15234,42.61898,13.254,0,1,,,,0.2831,10.5,1.54,0.799,5.41,124.9,110.8,89.38,460.0,6611.0,4.269,-0.5,1.249,1.057,0.483,0.6,-0.9,-7e-05,8e-05,0.17,-0.82,0.84,1.0,2455055.991,0,0,0,0,10.54,1.60606
295.41357,42.663071,17.859,0,1,32.0,7.7928104,,0.454,8.5,1.53,0.0078,1.874,869.0,11.4,89.95,713.0,3939.0,4.735,-0.2,0.527,0.55,0.066,2.2,0.7,-0.0016,-0.0006,-0.11,-0.62,0.63,1.0,2454966.334,0,0,0,0,61.08,3.7863
299.98801,43.917721,14.948,0,1,,,,0.4519,11.6,5.65,0.1988,2.825,1126.6,50.2,89.95,855.0,5465.0,3.968,-0.04,1.702,0.983,0.888,-0.3,1.55,0.0001,0.0002,-0.13,-1.57,1.58,1.0,2454978.001,0,0,0,0,126.14,7.0923
300.87204,43.973541,17.244,0,1,,,,0.3541,7.2,5.78,0.0783,5.684,1567.0,79.4,89.95,588.0,5936.0,4.103,-0.2,1.46,0.986,0.493,2.3,-0.57,-0.0005,-0.0009,-0.8,3.28,3.38,1.0,2454978.869,0,0,0,0,28.34,2.89483
289.2291,44.09166,15.701,0,1,45.0,16.741518,0.6342,0.3858,5.5,2.96,0.923,7.6771,787.3,14.541717,86.36,547.0,5861.0,4.546,-0.2,0.865,0.957,0.04,0.54,-0.54,-0.00034,0.00032,-0.64,-0.061,0.65,1.0,2454971.254,0,0,0,0,21.1,0.05786
300.88522,44.081329,18.022,0,1,29.0,7.7195644,0.3263,0.4781,8.9,17.37,0.184,3.169,1527.0,22.99,89.54,1528.0,5188.0,3.327,-0.24,4.521,1.583,0.006,0.2,0.8,0.0039,-0.0013,-2.9,1.7,3.4,1.0,2454966.482,0,0,0,0,1288.85,2.62418
