ra,dec,koi_gmag,koi_disposition,koi_count,koi_num_transits,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff1,koi_model_snr,koi_prad,koi_impact,koi_duration,koi_depth,koi_dor,koi_incl,koi_teq,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,koi_fwm_stat_sig,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_tce_plnt_num,koi_time0,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_srho
289.11221,51.737381,15.659,1,1,104.0,207.6196,0.0586,0.4035,277.2,7.4,0.55,5.1497,6105.6,17.27,88.17,753.0,5795.0,4.508,-0.02,0.919,0.992,0.0,-0.232,1.099,0.00117,0.00148,-0.065,-0.058,0.087,1.0,2455013.892,0,0,0,0,76.15,0.61222
290.84369,37.728828,15.561,-1,1,481.0,67.78838,0.0003,0.3534,112.6,46.58,1.268,1.8868,1976.3,2.46,58.99,1920.0,6017.0,4.22,0.02,1.339,1.083,0.021,0.4,-1.34,-0.00021,0.00026,-0.009,-0.105,0.106,1.0,2455003.404,0,1,0,0,3209.29,0.1372
291.84891,37.713501,15.603,-1,1,130.0,34.775192,0.9336,0.3661,38.2,28.59,1.215,3.836,871.7,5.92,78.15,876.0,5927.0,4.409,0.07,1.06,1.05,0.0,8.13,-7.13,-0.00697,0.0046,3.77,-3.47,5.12,1.0,2455006.315,0,1,1,0,139.26,0.03681
291.43997,37.905659,15.535,1,1,528.0,34.037075,0.2119,0.4603,38.9,2.06,0.238,2.4282,382.1,7.93,88.28,1332.0,5519.0,4.35,0.14,1.062,0.921,0.085,-0.18,-0.06,3e-05,-0.00019,0.15,0.21,0.26,1.0,2455002.675,0,0,0,0,743.09,1.46261
290.87051,38.273628,16.126,1,1,200.0,43.840405,0.9274,0.3117,50.8,2.77,0.838,2.0844,1304.0,15.21,86.84,812.0,5653.0,4.656,-0.84,0.679,0.767,0.005,-0.31,-0.73,0.0002,0.00057,0.09,0.065,0.11,1.0,2455003.577,0,0,0,0,102.87,1.45164
290.99689,38.28492,16.397,-1,1,1466.0,277.1132,0.8848,0.4535,299.7,27.51,1.258,2.0792,10967.4,1.641,39.97,1836.0,5255.0,4.678,-0.72,0.636,0.709,0.0,5.224,-35.165,-0.0478,0.2722,1.47,-7.217,7.365,1.0,2455002.865,0,1,1,1,2706.26,0.42351
286.07913,39.27832,17.187,1,4,59.0,27.241827,0.7533,0.2365,35.2,1.96,0.556,3.3203,1494.7,40.4,89.21,361.0,3950.0,4.754,-0.46,0.493,0.502,0.016,0.56,0.04,-0.00124,-0.0001,0.0,-0.03,0.03,2.0,2454980.466,0,0,0,0,4.0,3.09445
286.07913,39.27832,17.187,1,4,25.0,18.020908,0.8358,0.2365,26.0,1.83,0.013,4.758,1394.7,76.67,89.99,273.0,3950.0,4.754,-0.46,0.493,0.502,0.006,0.08,-1.12,-0.00044,0.00144,-0.07,0.04,0.08,3.0,2454998.237,0,0,0,0,1.32,3.99779
300.86398,44.337551,13.293,1,4,56.0,10.87813,0.9971,0.3928,17.1,1.31,0.95,5.351,104.0,11.98,85.45,649.0,5854.0,4.406,-0.12,1.012,0.951,0.096,1.2,1.28,-7e-05,-0.000102,0.1,-0.62,0.64,4.0,2454980.537,0,0,0,0,41.94,0.05654
286.07913,39.27832,17.187,1,4,154.0,12.582854,0.251,0.2365,15.9,1.2,0.708,2.186,520.8,20.2,87.99,494.0,3950.0,4.754,-0.46,0.493,0.502,0.048,1.18,-0.7,-0.00071,0.00031,0.31,-0.45,0.55,4.0,2454969.55,0,0,0,0,14.05,2.54508
294.65524,39.308361,16.318,1,1,275.0,375.5263,0.1164,0.421,370.8,7.34,0.524,2.3111,8544.8,12.29,87.56,1005.0,5557.0,4.592,-0.3,0.774,0.866,0.0,0.026,-0.115,0.00211,-0.00111,-0.246,0.238,0.342,1.0,2455003.528,0,0,0,0,241.62,2.31292
294.71063,39.52174,16.2,1,1,48.0,25.599396,0.4848,0.421,32.1,2.32,0.4,5.228,986.8,31.0,89.26,536.0,5395.0,4.615,-0.34,0.734,0.821,0.799,-0.15,-0.33,0.00016,-0.00016,0.08,-0.09,0.12,1.0,2455008.459,0,0,0,0,19.45,1.12517
293.87192,38.422939,15.595,1,1,657.0,712.5235,0.254,0.4695,799.7,9.73,0.076,2.38963,7969.0,5.6364,89.22,1579.0,5539.0,4.322,0.16,1.106,0.935,0.0,0.147,-0.53,-0.00134,-0.00226,0.01,0.195,0.195,1.0,2455003.827,0,0,0,0,1467.41,1.28198
290.33362,38.72823,16.037,1,1,146.0,47.37303,0.894,0.4966,53.9,2.57,0.024,3.1449,1019.8,22.57,89.94,757.0,5349.0,4.526,-0.12,0.82,0.824,0.097,-0.36,0.28,-0.00038,-6e-05,0.23,0.18,0.29,1.0,2455010.204,0,0,0,0,77.75,2.66613
287.69675,38.886452,16.254,-1,1,114.0,589.42316,0.529,0.3928,636.8,13.28,0.281,7.7915,16917.7,10.988,88.54,843.0,5627.0,4.359,-0.1,1.024,0.874,0.0,0.088,-0.11,0.001,0.0008,-0.072,-0.022,0.075,1.0,2455007.581,0,1,0,0,119.31,0.23528
285.28363,38.947281,16.048,1,5,9.0,115.57215,-1.0,0.4695,138.8,8.9,0.379,8.9302,10565.7,125.8,89.83,308.0,5485.0,4.556,0.21,0.867,0.986,0.081,-0.232,-0.442,-0.0003,0.0009,-0.031,-0.042,0.052,2.0,2454987.236,0,0,0,0,2.14,1.83449
300.86398,44.337551,13.293,1,4,207.0,11.552998,0.6301,0.3928,14.4,0.79,0.646,3.262,55.8,11.19,86.69,1021.0,5854.0,4.406,-0.12,1.012,0.951,0.567,0.3,-0.34,1.2e-05,3e-05,-0.8,-0.22,0.8,3.0,2454968.639,0,0,0,0,256.35,0.69664
285.28363,38.947281,16.048,1,5,22.0,323.38303,0.0005,0.4695,347.2,12.19,0.224,6.6188,20280.4,77.04,89.83,411.0,5485.0,4.556,0.21,0.867,0.986,0.051,-0.316,-0.356,0.0011,0.0,-0.01,0.012,0.016,1.0,2455076.893,0,0,0,0,6.77,2.37656
286.92639,38.921631,16.573,-1,1,842.0,32.004185,0.6173,0.4191,38.8,25.69,1.225,2.1541,816.1,1.971,51.56,1470.0,5663.0,4.53,0.21,0.915,1.034,0.0,-2.91,-3.71,0.00168,0.00205,-6.5,0.31,6.5,1.0,2455003.505,0,0,1,1,1105.68,0.06102
287.74881,38.92955,16.828,-1,1,454.0,35.481506,0.0,0.6323,48.5,1.7,0.014,5.414,589.2,4.349,89.81,918.0,4667.0,4.578,0.1,0.731,0.737,0.0,137.34,-4.82,-0.07562,0.0026,9.915,-0.051,9.915,1.0,2455004.983,0,0,1,1,168.45,0.17407
285.21381,39.027481,16.028,1,1,762.0,1015.921,1.0,0.3342,1009.3,11.3,0.514,1.9604,15044.5,6.203,85.25,1539.0,5934.0,4.491,-0.38,0.893,0.901,0.0,-0.31,-0.482,-0.0009,0.0006,0.009,-0.004,0.01,1.0,2455003.648,0,0,0,0,1329.42,1.77544
287.09399,39.060719,15.847,1,1,281.0,57.638233,0.5746,0.5256,70.6,2.5,0.003,2.335,1008.7,16.102,89.99,886.0,5170.0,4.574,0.18,0.807,0.891,0.282,0.2,0.15,-0.00022,2e-05,0.034,0.001,0.034,1.0,2455003.508,0,0,0,0,145.48,3.45234
289.31543,39.153278,16.241,1,1,69.0,70.729904,0.0106,0.5684,78.5,3.41,0.26,4.0595,2105.5,38.91,89.62,518.0,4905.0,4.544,-0.04,0.761,0.739,0.722,-0.05,-0.1,0.00013,0.0001,-0.046,0.01,0.047,1.0,2455014.434,0,0,0,0,17.06,2.64998
286.07913,39.27832,17.187,1,4,398.0,58.181076,0.4776,0.2365,71.6,2.03,0.466,1.9104,1632.6,12.4,87.85,656.0,3950.0,4.754,-0.46,0.493,0.502,0.058,-0.59,0.05,0.00053,-0.00013,0.026,0.05,0.06,1.0,2455004.979,0,0,0,0,43.73,3.23586
295.37805,40.493401,16.109,-1,1,408.0,50.679256,0.887,0.3588,64.9,30.26,1.255,2.0067,1339.2,3.32,67.79,1326.0,5926.0,4.506,-0.04,0.939,1.03,0.0,2.13,4.56,-0.002,-0.005,1.489,2.917,3.275,1.0,2455004.002,0,1,1,0,730.47,0.11003
290.46176,40.562462,15.867,1,3,71.0,36.000114,0.0683,0.4191,46.1,3.12,0.08,4.4056,893.6,33.12,89.86,701.0,5775.0,4.405,0.16,1.053,1.026,0.0,-0.13,0.19,-0.00068,0.00041,0.42,-0.37,0.56,1.0,2455007.771,0,0,0,0,57.13,1.97596
297.02826,48.208611,12.904,1,4,193.0,33.185894,0.0464,0.4213,50.6,1.7,0.529,4.1654,140.7,7.78,86.1,1262.0,5847.0,4.191,0.26,1.402,1.113,0.054,0.26,0.3,-5.6e-05,-1.2e-05,-0.57,-0.15,0.59,3.0,2454971.605,0,0,0,0,598.74,0.3709
290.46176,40.562462,15.867,1,3,132.0,24.258644,0.3894,0.4191,28.5,2.76,0.949,4.793,418.0,6.05,80.97,870.0,5775.0,4.405,0.16,1.053,1.026,0.482,-0.58,0.5,-0.00013,6e-05,0.16,0.03,0.16,3.0,2454971.786,0,0,0,0,135.66,0.044
290.46176,40.562462,15.867,1,3,37.0,32.640865,0.5868,0.4191,39.7,4.02,0.911,5.794,993.0,24.9,87.91,550.0,5775.0,4.405,0.16,1.053,1.026,0.0,0.14,-0.07,-0.00101,0.0007,0.47,-0.04,0.47,2.0,2454996.851,0,0,0,0,21.71,0.19756
290.58173,40.5774,15.961,1,1,382.0,2078.4102,0.1434,0.5167,1996.7,11.58,0.12,2.59959,22335.0,11.699,89.41,975.0,5150.0,4.572,0.08,0.793,0.855,0.0,0.1332,-0.1522,-0.00196,0.006,-0.01,-0.052,0.053,1.0,2455003.048,0,0,0,0,213.12,2.43681
294.4899,39.771439,16.254,1,1,133.0,106.29421,0.0761,0.381,113.2,5.52,0.517,3.5957,2472.1,15.0,88.02,964.0,5973.0,4.439,0.36,1.085,1.181,0.097,0.11,-0.12,0.00054,-1e-05,-0.089,0.077,0.117,1.0,2455007.997,0,0,0,0,204.39,1.06292
283.86639,39.898079,16.862,1,2,43.0,22.27284,0.7252,0.4768,27.5,1.8,0.416,3.827,1182.3,45.2,89.47,329.0,3747.0,4.728,0.1,0.524,0.536,0.01,-0.55,0.67,0.00068,-0.00088,-0.23,0.05,0.23,1.0,2455019.222,0,0,0,0,2.77,3.03325
283.86639,39.898079,16.862,1,2,119.0,15.260293,0.8214,0.4768,17.9,1.82,0.888,1.3421,824.3,24.8,87.95,469.0,3747.0,4.728,0.1,0.524,0.536,0.029,-0.13,1.06,0.00013,-0.00096,-0.33,0.5,0.6,2.0,2454968.793,0,0,0,0,11.39,4.18931
288.81201,40.033401,17.474,1,1,167.0,45.585175,0.1566,0.4262,56.4,2.1,0.573,2.2736,1558.0,23.58,88.61,460.0,3692.0,4.753,0.28,0.517,0.553,0.024,-0.74,-0.8,0.00033,0.00054,0.08,-0.018,0.082,1.0,2455009.34,0,0,0,0,10.55,3.76716
294.14789,40.055538,16.078,-1,1,26.0,1785.2972,0.0,0.4785,1300.0,27.5,0.501,4.34617,82871.6,78.037,89.63,500.0,5575.0,4.521,0.36,0.932,1.051,0.0,0.0081,0.0566,0.033,-0.075,-0.018,0.148,0.149,1.0,2455029.935,0,1,0,0,14.81,6.21385
291.06152,50.265129,14.038,-1,1,358.0,98.60031,0.861,0.4526,138.2,13.65,1.121,5.0642,616.0,1.868,53.12,1031.0,5514.0,4.569,-0.04,0.826,0.926,0.0,1.64,-9.57,-0.000787,0.004598,1.1,-11.11,11.17,1.0,2455004.665,0,1,1,1,266.76,0.00878
297.02826,48.208611,12.904,1,4,72.0,66.187065,0.7875,0.4213,107.4,2.89,0.173,6.0995,430.2,18.56,89.47,874.0,5847.0,4.191,0.26,1.402,1.113,0.0,-0.21,-0.06,2.1e-05,0.000114,0.34,0.24,0.42,1.0,2454971.778,0,0,0,0,137.91,0.55575
294.77686,40.15374,16.187,1,1,45.0,31.21894,0.1204,0.4603,37.8,3.38,0.053,4.3791,1175.4,39.183,89.92,639.0,5601.0,4.41,0.08,0.999,0.934,0.448,-0.16,-0.27,0.00016,0.00033,0.1,0.07,0.13,1.0,2455007.011,0,0,0,0,39.33,2.39175
283.53845,40.217999,16.346,-1,1,132.0,385.42834,0.0163,0.3556,389.0,10.34,0.733,3.3148,15148.1,15.534,87.3,814.0,5690.0,4.588,-0.4,0.776,0.852,0.0,-0.3,-0.324,0.0003,-0.0022,-0.015,0.006,0.016,1.0,2455005.181,0,1,0,0,104.0,1.13074
283.25354,40.358189,17.227,1,1,50.0,170.02856,0.4872,0.582,166.0,11.01,0.692,3.3169,15337.0,31.24,88.73,600.0,4986.0,4.496,0.16,0.833,0.793,0.006,-0.39,-0.008,-0.0008,-0.002,0.008,-0.034,0.035,1.0,2455006.614,0,0,0,0,30.54,2.43887
283.22141,40.421829,16.117,1,2,131.0,33.637074,0.5907,0.6188,39.3,2.11,0.047,3.161,887.9,20.09,89.87,687.0,4861.0,4.574,-0.08,0.732,0.733,0.0,-0.65,-0.75,0.00038,-0.00137,-0.02,0.2,0.2,1.0,2455009.949,0,0,0,0,52.82,2.33533
283.22141,40.421829,16.117,1,2,208.0,16.489346,0.7292,0.6188,21.3,1.46,0.258,2.506,417.5,14.18,88.96,823.0,4861.0,4.574,-0.08,0.732,0.733,0.02,0.44,-1.37,-0.00026,-0.00036,0.16,-0.13,0.21,2.0,2454967.962,0,0,0,0,108.84,2.42359
291.14951,40.420521,15.594,1,1,216.0,58.17086,0.1852,0.3858,70.8,2.44,0.524,2.9721,780.7,14.46,87.92,914.0,5776.0,4.554,-0.18,0.849,0.939,0.871,0.07,-0.16,-1e-05,-4e-05,-0.025,0.042,0.049,1.0,2455004.136,0,0,0,0,165.33,1.41102
294.22397,40.417858,16.038,-1,1,181.0,42.549767,0.9854,0.3511,50.3,3.86,0.941,3.065,962.4,6.53,81.71,1047.0,6108.0,4.471,-0.08,0.997,1.072,0.0,-0.06,1.33,9e-05,-0.00104,0.3,1.22,1.25,1.0,2455007.776,0,0,1,0,284.25,0.14724
298.96112,40.862808,15.572,-1,1,552.0,98.78201,0.6521,0.3928,110.2,26.25,1.241,4.7211,1177.9,1.749,44.81,1261.0,5764.0,4.548,-0.12,0.863,0.959,0.0,-97.44,26.11,0.07152,-0.01944,-7.286,2.749,7.787,1.0,2455003.67,0,0,1,1,597.19,0.01691
299.3161,40.82238,15.823,1,1,440.0,653.36066,0.2726,0.5575,568.2,8.99,0.736,1.8411,10858.8,10.41,85.95,1021.0,5035.0,4.519,-0.06,0.791,0.754,0.0,0.483,-0.345,-0.00348,0.00219,0.243,-0.509,0.564,1.0,2455002.949,0,0,0,0,257.29,2.31195
292.23676,41.08588,16.516,1,5,85.0,84.09906,0.0447,0.5256,86.6,5.0,0.773,3.897,3081.4,21.65,87.95,610.0,5251.0,4.581,0.21,0.817,0.926,0.0,-0.25,-0.16,0.00162,0.00184,-0.35,-0.35,0.49,2.0,2455007.003,0,0,0,0,32.67,0.81659
297.02826,48.208611,12.904,1,4,109.0,10.168395,0.0302,0.4213,14.7,1.06,0.706,4.377,50.0,10.01,85.95,1074.0,5847.0,4.191,0.26,1.402,1.113,0.628,0.08,0.58,-1.2e-05,-1.8e-05,0.75,-0.61,0.96,4.0,2454970.802,0,0,0,0,314.15,0.29918
292.23676,41.08588,16.516,1,5,46.0,110.02644,0.4851,0.5256,117.2,6.5,0.798,5.176,5073.8,33.19,88.62,481.0,5251.0,4.581,0.21,0.817,0.926,0.0,-0.05,-0.06,0.00168,0.0026,-0.25,-0.379,0.45,1.0,2454986.43,0,0,0,0,12.61,0.70448
294.05676,40.549679,15.552,-1,1,275.0,1224.3164,0.1597,0.3928,323.4,12.28,0.709,3.831,16228.4,6.856,84.06,1104.0,5810.0,4.526,-0.06,0.898,0.989,0.0,0.0657,-0.0282,0.00292,-0.00299,-0.05,0.123,0.132,1.0,2455006.394,0,1,0,0,351.05,0.39988
294.74396,40.53392,15.946,-1,1,117.0,1748.3405,0.0415,0.3556,1671.1,17.61,0.377,3.49949,44791.4,23.029,89.06,796.0,5670.0,4.523,-0.4,0.821,0.82,0.0,-0.1283,0.0505,-0.0022,-0.0112,-0.01,0.06,0.061,1.0,2455004.821,0,1,0,0,95.03,2.67897
295.50439,40.505489,15.924,-1,1,272.0,110.66481,0.9756,0.3342,117.2,31.44,1.276,2.1862,2453.9,5.42,76.4,1133.0,6046.0,4.539,-0.38,0.869,0.953,0.706,0.1,0.18,-0.00017,7e-05,0.171,-0.042,0.176,1.0,2455006.276,0,1,0,0,388.71,0.19337
287.89713,40.637821,15.6,1,5,57.0,188.42673,0.6436,0.4213,266.3,7.89,0.008,8.2183,3341.8,23.142,89.98,731.0,5739.0,4.191,0.3,1.384,1.083,0.032,0.037,0.106,-6e-05,-0.00023,0.007,0.019,0.02,1.0,2455004.376,0,0,0,0,67.65,0.41907
287.89713,40.637821,15.6,1,5,97.0,34.323593,0.3752,0.4213,49.1,3.06,0.014,6.7372,504.6,15.32,89.95,888.0,5739.0,4.191,0.3,1.384,1.083,0.055,0.48,-0.03,-0.00023,3e-05,-0.26,-0.13,0.29,2.0,2454973.322,0,0,0,0,146.67,0.3884
287.89713,40.637821,15.6,1,5,203.0,26.274458,0.7589,0.4213,35.1,2.32,0.235,4.9843,285.0,9.34,88.56,1146.0,5739.0,4.191,0.3,1.384,1.083,0.0,-0.46,0.76,0.00013,-0.0002,-0.19,0.13,0.23,3.0,2454967.817,0,0,0,0,406.94,0.40662
287.89713,40.637821,15.6,1,5,527.0,14.88052,0.5003,0.4213,19.9,1.62,0.746,3.388,115.9,3.32,77.03,1642.0,5739.0,4.191,0.3,1.384,1.083,0.007,-1.22,-0.61,0.000137,7.2e-05,-0.03,0.82,0.82,5.0,2454967.175,0,0,0,0,1718.04,0.1588
297.02826,48.208611,12.904,1,4,323.0,34.970474,0.2045,0.4213,50.4,1.53,0.196,3.5797,120.3,6.751,88.34,1458.0,5847.0,4.191,0.26,1.402,1.113,0.307,-0.25,0.04,1.1e-05,2e-05,0.12,-0.34,0.36,2.0,2454966.499,0,0,0,0,1066.86,0.5756
287.89713,40.637821,15.6,1,5,22.0,15.157462,0.6433,0.4213,19.4,2.67,0.379,7.159,370.3,50.9,89.57,568.0,5739.0,4.191,0.3,1.384,1.083,0.394,0.37,0.39,-0.00014,-0.00014,0.78,0.39,0.88,4.0,2455011.501,0,0,0,0,24.64,0.97794
294.20215,40.66341,15.964,1,2,88.0,39.560696,0.9555,0.582,48.9,2.35,0.048,2.9076,1037.3,31.76,89.91,616.0,4959.0,4.603,0.16,0.756,0.849,0.008,-0.21,0.01,-0.00062,0.00023,0.12,0.028,0.13,1.0,2455013.936,0,0,0,0,33.99,4.37951
294.20215,40.66341,15.964,1,2,18.0,16.481398,0.0904,0.582,20.9,2.37,0.7,3.57,862.7,90.7,89.56,366.0,4959.0,4.603,0.16,0.756,0.849,0.123,-0.34,0.84,-0.00041,-0.00053,-0.5,-0.19,0.53,2.0,2454965.293,0,0,0,0,4.22,4.47051
299.64285,40.691238,16.733,-1,1,549.0,44.634888,0.9924,0.6106,50.5,17.06,1.178,3.0918,1268.1,2.27,58.76,1010.0,4794.0,4.58,-0.22,0.701,0.683,0.0,20.59,-8.07,-0.024,0.00931,5.798,-2.604,6.355,1.0,2455004.584,0,1,1,1,244.87,0.03902
291.15878,40.750271,16.443,1,2,166.0,31.887648,0.2613,0.6385,38.4,2.25,0.3,2.6312,875.4,22.68,89.24,696.0,4768.0,4.536,0.18,0.779,0.759,0.334,-0.21,0.18,0.0003,-9e-05,-0.05,-0.07,0.08,1.0,2455007.662,0,0,0,0,55.37,3.48717
291.15878,40.750271,16.443,1,2,316.0,18.548983,0.2616,0.6385,22.8,1.48,0.004,2.3421,391.8,13.767,89.99,864.0,4768.0,4.536,0.18,0.779,0.759,0.997,0.17,0.09,-1e-05,0.0,0.17,-0.03,0.17,2.0,2454968.928,0,0,0,0,132.08,2.87358
292.21436,40.759762,15.812,-1,1,273.0,300.96277,0.7838,0.3511,269.7,38.33,1.259,2.2757,6044.3,8.29,81.27,1114.0,6072.0,4.47,-0.1,0.988,1.05,0.0,-0.14,-0.166,0.00068,-0.00167,-0.138,0.088,0.163,1.0,2455006.011,0,1,0,0,364.23,0.4563
293.87811,41.66177,15.956,1,1,129.0,488.70584,0.742,0.4341,482.3,8.24,0.644,2.5211,9768.0,28.26,88.69,713.0,5386.0,4.553,-0.2,0.793,0.82,0.0,0.091,-0.122,-5e-05,0.00075,-0.012,-0.03,0.033,1.0,2455009.522,0,0,0,0,61.16,3.85261
299.18686,41.74268,15.847,1,1,297.0,212.06973,0.072,0.3928,99.5,5.39,0.045,2.7055,3812.1,13.672,89.81,1038.0,5815.0,4.54,-0.12,0.877,0.973,0.012,0.321,0.081,-0.00039,-0.00028,-0.03,-0.024,0.039,1.0,2455002.974,0,0,0,0,274.98,2.30111
283.31638,41.83712,15.836,1,1,273.0,29.971922,0.3403,0.4096,35.9,2.66,0.926,3.5176,510.6,3.73,75.62,1121.0,5653.0,4.472,0.1,0.949,0.974,0.02,-0.17,-0.16,-0.00022,-0.00025,0.43,0.61,0.74,1.0,2455004.904,0,0,0,0,372.62,0.06927
286.5657,41.808399,16.162,1,2,162.0,44.777393,0.5107,0.5746,54.4,3.01,0.823,2.9667,1024.4,13.23,86.43,742.0,5015.0,4.499,0.1,0.826,0.785,0.009,0.0,0.37,2e-05,-0.0004,-0.085,0.13,0.15,1.0,2455002.691,0,0,0,0,71.5,0.65082
286.5657,41.808399,16.162,1,2,89.0,20.855698,0.85,0.5746,25.7,3.01,0.97,4.016,647.5,9.85,84.34,613.0,5015.0,4.499,0.1,0.826,0.785,0.036,0.13,-0.76,-7e-05,0.00049,0.05,0.23,0.24,2.0,2454976.417,0,0,0,0,33.48,0.0859
292.23676,41.08588,16.516,1,5,200.0,24.029488,0.73,0.5256,24.8,2.19,0.644,2.75,655.9,14.52,87.46,810.0,5251.0,4.581,0.21,0.817,0.926,0.09,-0.31,0.17,0.00041,0.00019,-0.29,-0.48,0.56,3.0,2454966.86,0,0,0,0,101.78,1.35056
292.91312,41.060921,16.296,1,2,107.0,42.002544,0.8866,0.6106,52.7,2.31,0.427,3.0957,1149.4,29.5,89.17,562.0,4702.0,4.592,-0.22,0.686,0.67,0.832,0.0,0.29,-0.00013,-7e-05,0.02,-0.16,0.16,1.0,2455008.355,0,0,0,0,23.6,2.98907
292.91312,41.060921,16.296,1,2,38.0,39.547905,0.3424,0.6106,51.7,2.64,0.26,4.3246,1563.8,63.84,89.77,397.0,4702.0,4.592,-0.22,0.686,0.67,0.622,0.02,0.1,-0.0002,0.0002,-0.05,-0.08,0.09,2.0,2455031.584,0,0,0,0,5.88,3.78452
293.49661,41.137589,15.8,1,1,318.0,245.59174,0.2448,0.3729,240.6,6.21,0.458,2.8589,2877.4,10.6,87.52,1234.0,6073.0,4.392,0.2,1.135,1.163,0.0,-0.114,0.178,0.00026,0.0017,-0.033,-0.038,0.05,1.0,2455004.441,0,0,0,0,547.9,1.28404
283.86441,41.346458,16.157,1,1,279.0,88.43494,0.1785,0.4096,116.1,4.35,0.023,3.0694,2020.3,9.6255,89.86,1151.0,5727.0,4.463,0.14,0.978,1.013,0.416,0.04,-0.19,-0.00025,8e-05,0.019,0.05,0.054,1.0,2455004.988,0,0,0,0,415.1,1.22579
288.51001,41.301769,15.988,1,1,85.0,63.15734,0.4521,0.3511,74.6,3.75,0.791,6.271,1187.5,13.31,86.59,727.0,5878.0,4.444,-0.06,0.987,0.989,0.0,0.38,-0.07,0.00097,0.00019,-0.005,-0.118,0.118,1.0,2455010.295,0,0,0,0,66.08,0.16717
296.88821,41.396091,16.014,1,1,50.0,739.8864,0.7873,0.3556,748.1,13.84,0.782,4.21587,25391.1,43.26,88.96,554.0,5862.0,4.584,-0.52,0.785,0.865,0.0,-0.196,0.029,-0.0004,-0.0023,0.001,0.011,0.011,1.0,2455019.714,0,0,0,0,22.24,1.98053
287.1543,41.565788,15.739,1,1,17.0,129.28693,0.4468,0.4641,160.9,7.59,0.527,11.195,3604.6,50.5,89.4,452.0,5510.0,4.222,0.16,1.238,0.932,0.403,-0.076,0.009,-0.00023,0.00016,-0.044,-0.042,0.061,1.0,2455036.895,0,0,0,0,9.88,0.37264
284.86929,41.679192,16.795,-1,1,320.0,126.34083,0.9974,0.5396,122.1,26.82,1.266,2.9381,4357.2,4.05,71.8,954.0,4968.0,4.575,-0.36,0.704,0.68,0.0,5.024,20.777,-0.022,-0.0928,1.814,5.154,5.464,1.0,2455005.003,0,1,1,0,196.31,0.12553
287.36279,38.649601,12.801,1,1,53.0,48.44607,0.2311,0.3958,62.0,2.29,0.686,5.9409,269.6,24.1,88.37,712.0,5718.0,4.181,0.0,1.317,0.961,0.001,0.42,-0.18,-4.7e-05,0.000151,-0.14,0.44,0.46,1.0,2454971.682,0,0,0,0,60.88,0.42385
288.9942,41.633282,15.627,1,1,127.0,43.478497,0.0892,0.4526,49.2,2.47,0.029,3.1775,750.6,25.51,89.93,777.0,5501.0,4.462,0.02,0.918,0.891,0.007,0.33,-0.31,-0.00013,0.00033,-0.04,0.03,0.05,1.0,2455003.937,0,0,0,0,86.22,2.92779
292.10519,42.380322,15.918,1,1,82.0,56.866776,0.0625,0.5086,62.6,3.68,0.867,3.984,1442.4,17.79,87.21,613.0,5239.0,4.523,0.0,0.826,0.83,0.348,-0.14,0.16,0.00022,-0.00012,-0.01,0.064,0.064,1.0,2455013.283,0,0,0,0,33.43,0.41177
291.63898,42.436321,16.312,1,4,178.0,43.14732,0.8739,0.5684,53.0,2.56,0.02,2.7297,1123.6,21.59,89.95,753.0,5103.0,4.562,0.04,0.787,0.823,0.139,0.07,0.04,-8e-05,0.00026,0.05,-0.113,0.13,1.0,2455007.95,0,0,0,0,76.06,3.3941
291.63898,42.436321,16.312,1,4,39.0,28.587673,0.1413,0.5684,45.5,3.03,0.035,4.7865,1572.6,59.91,89.97,445.0,5103.0,4.562,0.04,0.787,0.823,0.091,-0.58,0.24,0.00082,6e-05,-0.2,0.17,0.26,2.0,2455034.287,0,0,0,0,9.29,3.09103
291.63898,42.436321,16.312,1,4,69.0,16.755081,0.4718,0.5684,22.6,2.32,0.594,2.2641,812.4,49.3,89.31,568.0,5103.0,4.562,0.04,0.787,0.823,0.001,0.05,-1.03,-4e-05,0.00093,-0.08,0.08,0.11,4.0,2454970.266,0,0,0,0,24.6,7.45729
289.50848,41.812119,17.455,1,1,24.0,19.2542,0.0766,0.423,27.4,1.94,0.018,4.685,1626.0,94.7,89.99,233.0,3593.0,4.757,0.26,0.491,0.503,0.048,-0.24,-0.35,0.00077,0.00092,0.1,-0.33,0.35,1.0,2455034.166,0,0,0,0,0.69,5.11354
291.76041,41.944069,15.775,1,1,33.0,904.6437,0.6138,0.398,907.8,11.38,0.377,5.0264,22838.9,67.69,89.68,453.0,5522.0,4.586,-0.46,0.747,0.786,0.0,-0.36,0.128,0.0092,-0.0027,-0.027,0.006,0.028,1.0,2455028.787,0,0,0,0,9.93,3.42177
285.11047,42.033958,15.785,1,2,181.0,48.613644,0.6565,0.5256,59.4,2.47,0.348,2.5242,908.1,16.74,88.81,850.0,5237.0,4.572,0.24,0.826,0.927,0.309,0.01,0.32,9e-05,-0.00014,0.014,-0.08,0.08,1.0,2455007.879,0,0,0,0,123.03,2.71439
